tau,t_phys,p_inlet,p_outlet,q_outlet,w_center,w_monitor,volume,power,w_max_abs
5.868750000000e+00,3.112374691566e-04,-2.591510830299e+03,-2.438173234440e+03,-1.792751221425e-05,9.086232490037e-06,3.878847245643e-06,3.170298115599e-11,4.645934206355e-02,9.086232490037e-06
5.875000000000e+00,3.115689254603e-04,-2.485928369236e+03,-2.331564839514e+03,-1.804745958759e-05,7.873241444964e-06,3.264699309125e-06,2.572103691026e-11,4.486469178143e-02,7.873241444964e-06
5.881250000000e+00,3.119003817640e-04,-2.378852301821e+03,-2.223524359455e+03,-1.816021418856e-05,6.653688019610e-06,2.646818103080e-06,1.970171944126e-11,4.320046732402e-02,6.653688019610e-06
5.887500000000e+00,3.122318380677e-04,-2.270346961964e+03,-2.114116921955e+03,-1.826568321218e-05,5.428272968438e-06,2.025516695773e-06,1.364744359954e-11,4.146943838898e-02,5.428272968438e-06
5.893750000000e+00,3.125632943714e-04,-2.160477542319e+03,-2.003408498603e+03,-1.836377558892e-05,4.197700608453e-06,1.401110388469e-06,7.560654421200e-12,3.967452475206e-02,4.197700608453e-06
5.900000000000e+00,3.128947506750e-04,-2.049310055111e+03,-1.891465865058e+03,-1.845440206136e-05,2.962678380030e-06,7.739164922984e-07,1.443826527295e-12,3.781879170540e-02,2.962678380030e-06
5.906250000000e+00,3.132262069787e-04,-1.936911292475e+03,-1.778356560701e+03,-1.853747526538e-05,1.723916405852e-06,1.442541056080e-07,-4.700536503750e-12,3.590544517549e-02,1.723916405852e-06
5.912500000000e+00,3.135576632824e-04,-1.823348786327e+03,-1.664148847763e+03,-1.861290981590e-05,4.821270482343e-07,-4.875561080195e-07,-1.086990279208e-11,3.393782652284e-02,1.000845317211e-06
5.918750000000e+00,3.138891195861e-04,-1.708690767789e+03,-1.548911669983e+03,-1.868062239688e-05,-7.619755349256e-07,-1.121192140870e-06,-1.706171284221e-11,3.191940702611e-02,1.206139780429e-06
5.925000000000e+00,3.142205758898e-04,-1.593006126193e+03,-1.432714610810e+03,-1.874053185564e-05,-2.007675835319e-06,-1.756330861143e-06,-2.327338026011e-11,2.985378205416e-02,2.007675835319e-06
